VISUAL_ID,LOTFROMFS,SUBSTRUCTURE_ID,SORT_LOT,SORT_WAFER,SORT_X,SORT_Y,FUSE_ID,Bin Description_119325,Cell ID_119325,Unit Tester Id_119325,Unit Tester Site Id_119325,DevRevStep_119325,Lot_119325,LOTS End Date Time_119325,LOTS End WW_119325,LOTS Temperature_119325,Operation_119325,Program Name_119325,Carrier X_119325,Carrier Y_119325,Sort Partial Wafer ID_119325,Thermal Head Id_119325,Unit TIU_119325,FUNCTIONAL_BIN_119325,INTERFACE_BIN_119325,DATA_BIN_119325,DATA_TOTAL_BIN_119325,INTERFACE_TOTAL_BIN_119325,FUNCTIONAL_TOTAL_BIN_119325,BOMGROUPNAME_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV1|PP_DICC_GT_V1_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV2|PP_SICC_GT_V2_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV1|PP_DICC_GT_V1_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV2|PP_SICC_GT_V2_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV1|PP_SICC_GT_V1_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV2|PP_SICC_GT_V2_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V1|PP_SICC_GT_V1_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V2|PP_SICC_GT_V2_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V3|PP_SICC_GT_V3_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V4|PP_SICC_GT_V4_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V2_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0650_MED_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0950_MED_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_CDYN_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_DICC_119325,Material
EFUSE_Q615S1BA_010_7_0,Q615S1BA1,X,Q615S1BA,010,7,0,Q615S1BA_010_7_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,5,010T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2735,15.1655,5.8819,9.0738,7.8975,11.9288,1.7041,2.4482,0.996,1.3586,31.3686,32.0616,1.7041,2.4481,4977.3635,7652.996,5.8819|7.8975|10.2735,9.0738|11.9288|15.1655,^GT:31.3686%0.7%19.75,^GT:5.8819%0.7%19.75%200%7.8975%0.7%19.75%300%10.2735%0.7%19.75%400,AIO
EFUSE_Q615S1BA_010_7_1,Q615S1BA1,X,Q615S1BA,010,7,1,Q615S1BA_010_7_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,5,010T03,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2226,15.086,5.8361,8.9933,7.8564,11.8402,1.5046,2.3551,1.1178,1.3059,31.3321,32.0668,1.5046,2.3551,4945.1398,7626.0985,5.8361|7.8564|10.2226,8.9933|11.8402|15.086,^GT:31.3321%0.7%19.6,^GT:5.8361%0.7%19.6%200%7.8564%0.7%19.6%300%10.2226%0.7%19.6%400,AIO
EFUSE_Q615S1BA_010_7_2,Q615S1BA1,X,Q615S1BA,010,7,2,Q615S1BA_010_7_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,12,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.214,15.0509,5.8109,8.9502,7.8454,11.7974,1.7084,2.3195,1.2222,1.2656,31.4507,32.1089,1.7084,2.3195,4938.7483,7630.3595,5.8109|7.8453|10.214,8.9502|11.7974|15.0509,^GT:31.4507%0.7%18.95,^GT:5.8109%0.7%18.95%200%7.8453%0.7%18.95%300%10.214%0.7%18.95%400,AIO
EFUSE_Q615S1BA_010_7_3,Q615S1BA1,X,Q615S1BA,010,7,3,Q615S1BA_010_7_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,2,010T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2103,15.0618,5.8169,8.9564,7.8455,11.8066,1.2625,2.3263,0.868,1.2888,31.3821,32.1337,1.2625,2.3263,4958.988,7638.0826,5.8168|7.8455|10.2103,8.9564|11.8066|15.0618,^GT:31.3821%0.7%19.65,^GT:5.8168%0.7%19.65%200%7.8455%0.7%19.65%300%10.2103%0.7%19.65%400,AIO
EFUSE_Q615S1BA_010_7_4,Q615S1BA1,X,Q615S1BA,010,7,4,Q615S1BA_010_7_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,4,010T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2849,15.1687,5.8874,9.0351,7.9049,11.8959,1.7386,2.4198,1.2056,1.3298,31.4107,32.2821,1.7386,2.4198,4989.0812,7666.8442,5.8874|7.9049|10.2849,9.0351|11.8959|15.1687,^GT:31.4107%0.7%19.700000000000003,^GT:5.8874%0.7%19.700000000000003%200%7.9049%0.7%19.700000000000003%300%10.2849%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_010_7_5,Q615S1BA1,X,Q615S1BA,010,7,5,Q615S1BA_010_7_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,19,010T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3426,15.2724,5.934,9.1393,7.9568,11.9985,0.7655,2.4426,1.2599,1.3789,31.49,32.28,0.7655,2.4426,5019.9734,7692.1438,5.934|7.9568|10.3426,9.1392|11.9985|15.2724,^GT:31.49%0.7%19.9,^GT:5.934%0.7%19.9%200%7.9568%0.7%19.9%300%10.3426%0.7%19.9%400,AIO
EFUSE_Q615S1BA_010_7_6,Q615S1BA1,X,Q615S1BA,010,7,6,Q615S1BA_010_7_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,8,010T01,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3248,15.2328,5.8882,9.0755,7.9214,11.9352,0.7555,2.4115,0.9799,1.3284,31.69,32.4068,0.7555,2.4115,4964.0479,7617.0439,5.8882|7.9214|10.3248,9.0755|11.9352|15.2328,^GT:31.69%0.7%19.3,^GT:5.8882%0.7%19.3%200%7.9214%0.7%19.3%300%10.3248%0.7%19.3%400,AIO
EFUSE_Q615S1BA_010_7_7,Q615S1BA1,X,Q615S1BA,010,7,7,Q615S1BA_010_7_7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,4,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.308,15.1963,5.8862,9.0483,7.9096,11.908,0.9018,2.351,1.2785,1.2912,31.5843,32.3579,0.9018,2.351,4955.7923,7608.2557,5.8862|7.9096|10.308,9.0483|11.908|15.1963,^GT:31.5843%0.7%18.85,^GT:5.8862%0.7%18.85%200%7.9096%0.7%18.85%300%10.308%0.7%18.85%400,AIO
EFUSE_Q615S1BA_010_7_8,Q615S1BA1,X,Q615S1BA,010,7,8,Q615S1BA_010_7_8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,10,010T02,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3361,15.1884,5.9047,9.0185,7.9278,11.8785,1.4937,2.3545,1.2841,1.3249,31.6529,32.4732,1.4936,2.3545,4938.7483,7595.2064,5.9047|7.9278|10.3361,9.0185|11.8785|15.1884,^GT:31.6529%0.7%19.5,^GT:5.9047%0.7%19.5%200%7.9278%0.7%19.5%300%10.3361%0.7%19.5%400,AIO
EFUSE_Q615S1BA_010_8_-1,Q615S1BA1,X,Q615S1BA,010,8,-1,Q615S1BA_010_8_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,13,010T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2628,15.1935,5.847,9.0745,7.8769,11.9293,1.1046,2.4486,1.2401,1.3095,31.5414,32.2053,1.1046,2.4486,4941.6778,7604.7936,5.847|7.8769|10.2628,9.0745|11.9293|15.1935,^GT:31.5414%0.7%20.1,^GT:5.847%0.7%20.1%200%7.8769%0.7%20.1%300%10.2628%0.7%20.1%400,AIO
EFUSE_Q615S1BA_010_8_-2,Q615S1BA1,X,Q615S1BA,010,8,-2,Q615S1BA_010_8_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,4,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2607,15.1822,5.839,9.0477,7.865,11.9158,0.6515,2.362,0.9838,1.2796,31.5843,32.2868,0.6515,2.362,4952.8628,7627.9627,5.8389|7.865|10.2607,9.0477|11.9158|15.1822,^GT:31.5843%0.7%19.05,^GT:5.8389%0.7%19.05%200%7.865%0.7%19.05%300%10.2607%0.7%19.05%400,AIO
EFUSE_Q615S1BA_010_8_-3,Q615S1BA1,X,Q615S1BA,010,8,-3,Q615S1BA_010_8_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,3,010T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2995,15.2625,5.8761,9.1148,7.8946,11.9795,1.6031,2.4529,0.8957,1.3117,31.5957,32.3563,1.6031,2.4529,4962.1838,7637.0173,5.8761|7.8946|10.2995,9.1148|11.9795|15.2625,^GT:31.5957%0.7%19.65,^GT:5.8761%0.7%19.65%200%7.8946%0.7%19.65%300%10.2995%0.7%19.65%400,AIO
EFUSE_Q615S1BA_010_8_-4,Q615S1BA1,X,Q615S1BA,010,8,-4,Q615S1BA_010_8_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,7,010T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3147,15.3069,5.8755,9.1502,7.9082,12.0257,1.4255,2.4346,1.0829,1.3254,31.7086,32.4037,1.4255,2.4346,4962.4501,7641.2783,5.8755|7.9082|10.3147,9.1502|12.0257|15.3069,^GT:31.7086%0.7%19.9,^GT:5.8755%0.7%19.9%200%7.9082%0.7%19.9%300%10.3147%0.7%19.9%400,AIO
EFUSE_Q615S1BA_010_8_-5,Q615S1BA1,X,Q615S1BA,010,8,-5,Q615S1BA_010_8_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,10,010T03,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3284,15.3369,5.8997,9.1929,7.9223,12.0586,1.2185,2.4908,0.9606,1.3445,31.6336,32.3368,1.2185,2.4908,4948.3356,7625.0333,5.8997|7.9223|10.3284,9.1929|12.0586|15.3369,^GT:31.6336%0.7%20.3,^GT:5.8997%0.7%20.3%200%7.9223%0.7%20.3%300%10.3284%0.7%20.3%400,AIO
EFUSE_Q615S1BA_010_8_-6,Q615S1BA1,X,Q615S1BA,010,8,-6,Q615S1BA_010_8_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,1,010T01,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3431,15.3846,5.8961,9.2196,7.927,12.0855,1.6387,2.4852,0.9474,1.3399,31.7643,32.4474,1.6387,2.4852,4935.2863,7597.3369,5.8961|7.927|10.3431,9.2196|12.0855|15.3846,^GT:31.7643%0.7%19.55,^GT:5.8961%0.7%19.55%200%7.927%0.7%19.55%300%10.3431%0.7%19.55%400,AIO
EFUSE_Q615S1BA_010_8_-7,Q615S1BA1,X,Q615S1BA,010,8,-7,Q615S1BA_010_8_-7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,11,010T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3384,15.3842,5.8832,9.2038,7.9182,12.0813,1.6446,2.5042,0.9237,1.3263,31.8229,32.5284,1.6446,2.5042,4912.6498,7554.727,5.8832|7.9181|10.3384,9.2038|12.0813|15.3842,^GT:31.8229%0.7%19.95,^GT:5.8832%0.7%19.95%200%7.9181%0.7%19.95%300%10.3384%0.7%19.95%400,AIO
EFUSE_Q615S1BA_010_8_-8,Q615S1BA1,X,Q615S1BA,010,8,-8,Q615S1BA_010_8_-8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,5,010T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2268,15.1746,5.7697,8.9984,7.7854,11.8609,1.4887,2.3022,1.087,1.1885,31.8371,32.5063,1.4887,2.3022,4793.3422,7403.7284,5.7696|7.7854|10.2268,8.9984|11.8609|15.1746,^GT:31.8371%0.7%20.1,^GT:5.7696%0.7%20.1%200%7.7854%0.7%20.1%300%10.2268%0.7%20.1%400,AIO
EFUSE_Q615S1BA_010_8_0,Q615S1BA1,X,Q615S1BA,010,8,0,Q615S1BA_010_8_0,,SDC000,HDS000,A000,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,4,010T01,,XIU000,9301,93,,930100,93,9301,UNDEFINED,,,,,,,,,,,,,,,,,,,,,AIO
EFUSE_Q615S1BA_010_8_1,Q615S1BA1,X,Q615S1BA,010,8,1,Q615S1BA_010_8_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,4,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2283,15.1182,5.8259,9.012,7.8637,11.8754,0.7888,2.3756,0.9026,1.2863,31.4457,32.1379,0.7888,2.3756,4946.7377,7617.5766,5.8259|7.8637|10.2283,9.012|11.8754|15.1182,^GT:31.4457%0.7%19.200000000000003,^GT:5.8259%0.7%19.200000000000003%200%7.8637%0.7%19.200000000000003%300%10.2283%0.7%19.200000000000003%400,AIO
EFUSE_Q615S1BA_010_8_2,Q615S1BA1,X,Q615S1BA,010,8,2,Q615S1BA_010_8_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,13,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2481,15.1458,5.8419,9.0397,7.8693,11.8871,1.4485,2.3701,1.1925,1.3027,31.4729,32.1374,1.4485,2.3701,4950.466,7614.3808,5.8419|7.8693|10.2481,9.0397|11.8871|15.1458,^GT:31.4729%0.7%19.25,^GT:5.8419%0.7%19.25%200%7.8693%0.7%19.25%300%10.2481%0.7%19.25%400,AIO
EFUSE_Q615S1BA_010_8_3,Q615S1BA1,X,Q615S1BA,010,8,3,Q615S1BA_010_8_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,3,010T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2811,15.198,5.8635,9.058,7.9018,11.9228,0.766,2.4046,1.082,1.3367,31.5543,32.3158,0.766,2.4046,4991.478,7646.6045,5.8635|7.9018|10.2811,9.058|11.9228|15.198,^GT:31.5543%0.7%19.35,^GT:5.8635%0.7%19.35%200%7.9018%0.7%19.35%300%10.2811%0.7%19.35%400,AIO
EFUSE_Q615S1BA_010_8_4,Q615S1BA1,X,Q615S1BA,010,8,4,Q615S1BA_010_8_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,3,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.366,15.3331,5.9445,9.1827,7.9685,12.0455,0.8311,2.5235,1.0218,1.3996,31.5821,32.3705,0.8311,2.5235,5011.7177,7667.1105,5.9445|7.9685|10.366,9.1827|12.0455|15.3331,^GT:31.5821%0.7%19.5,^GT:5.9445%0.7%19.5%200%7.9685%0.7%19.5%300%10.366%0.7%19.5%400,AIO
EFUSE_Q615S1BA_010_8_5,Q615S1BA1,X,Q615S1BA,010,8,5,Q615S1BA_010_8_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,18,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3309,15.2547,5.8915,9.1047,7.926,11.9488,0.6939,2.4164,0.9681,1.3285,31.71,32.3684,0.6939,2.4164,4967.2437,7604.261,5.8915|7.926|10.3309,9.1047|11.9488|15.2547,^GT:31.71%0.7%19.35,^GT:5.8915%0.7%19.35%200%7.926%0.7%19.35%300%10.3309%0.7%19.35%400,AIO
EFUSE_Q615S1BA_010_8_6,Q615S1BA1,X,Q615S1BA,010,8,6,Q615S1BA_010_8_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,7,010T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2873,15.1768,5.853,9.0238,7.8771,11.8885,1.4118,2.3096,1.0068,1.272,31.6736,32.3842,1.4118,2.3096,4945.1398,7586.4181,5.853|7.8771|10.2873,9.0238|11.8885|15.1768,^GT:31.6736%0.7%19.9,^GT:5.853%0.7%19.9%200%7.8771%0.7%19.9%300%10.2873%0.7%19.9%400,AIO
EFUSE_Q615S1BA_010_8_7,Q615S1BA1,X,Q615S1BA,010,8,7,Q615S1BA_010_8_7,B82020000_FAIL_SCN_GT_GXX_CTRL_X_GFXAGG_K_BEGIN_X_X_X_X_X_EVALUATE_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,3,010T03,8B28421-D,EXABAHA008,8202,82,82020000,82020000,82,8202,UNDEFINED,10.2152,15.0207,5.788,8.8882,7.8105,11.737,1.5345,2.1825,1.1986,1.2047,31.6229,32.2763,1.5345,2.1825,4896.6711,7525.4328,5.788|7.8105|10.2152,8.8882|11.737|15.0207,^GT:31.6229%0.7%19.85,^GT:5.788%0.7%19.85%200%7.8105%0.7%19.85%300%10.2152%0.7%19.85%400,AIO
EFUSE_Q615S1BA_010_9_-1,Q615S1BA1,X,Q615S1BA,010,9,-1,Q615S1BA_010_9_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,12,010T02,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3297,15.3093,5.8967,9.1576,7.9214,12.0355,0.7927,2.4489,1.2661,1.3435,31.6643,32.3774,0.7927,2.4489,4967.2437,7623.4354,5.8967|7.9214|10.3297,9.1576|12.0355|15.3093,^GT:31.6643%0.7%19.799999999999997,^GT:5.8967%0.7%19.799999999999997%200%7.9214%0.7%19.799999999999997%300%10.3297%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_010_9_-2,Q615S1BA1,X,Q615S1BA,010,9,-2,Q615S1BA_010_9_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,5,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3567,15.3695,5.9219,9.2104,7.9459,12.0831,0.8012,2.5073,1.3284,1.3668,31.6779,32.4163,0.8012,2.5073,4974.7004,7646.6045,5.9218|7.9459|10.3567,9.2104|12.0831|15.3695,^GT:31.6779%0.7%19.05,^GT:5.9218%0.7%19.05%200%7.9459%0.7%19.05%300%10.3567%0.7%19.05%400,AIO
EFUSE_Q615S1BA_010_9_-3,Q615S1BA1,X,Q615S1BA,010,9,-3,Q615S1BA_010_9_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,2,010T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3416,15.3518,5.8976,9.1862,7.9158,12.0444,0.7998,2.4373,0.9648,1.3346,31.7429,32.4505,0.7998,2.4373,4931.5579,7596.8043,5.8976|7.9158|10.3416,9.1862|12.0444|15.3518,^GT:31.7429%0.7%19.4,^GT:5.8976%0.7%19.4%200%7.9158%0.7%19.4%300%10.3416%0.7%19.4%400,AIO
EFUSE_Q615S1BA_010_9_-4,Q615S1BA1,X,Q615S1BA,010,9,-4,Q615S1BA_010_9_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,8,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.273,15.2404,5.8302,9.0669,7.8697,11.9414,0.717,2.3932,1.1403,1.2438,31.7343,32.4921,0.717,2.3932,4897.47,7542.743,5.8302|7.8697|10.273,9.0669|11.9414|15.2404,^GT:31.7343%0.7%19,^GT:5.8302%0.7%19%200%7.8697%0.7%19%300%10.273%0.7%19%400,AIO
EFUSE_Q615S1BA_010_9_-5,Q615S1BA1,X,Q615S1BA,010,9,-5,Q615S1BA_010_9_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,9,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2446,15.2174,5.7919,9.0507,7.8141,11.9145,1.4859,2.3393,0.8123,1.2262,31.805,32.4568,1.4859,2.3393,4863.3822,7506.7909,5.7919|7.8141|10.2446,9.0506|11.9145|15.2174,^GT:31.805%0.7%19.299999999999997,^GT:5.7919%0.7%19.299999999999997%200%7.8141%0.7%19.299999999999997%300%10.2446%0.7%19.299999999999997%400,AIO
EFUSE_Q615S1BA_010_9_-6,Q615S1BA1,X,Q615S1BA,010,9,-6,Q615S1BA_010_9_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,1,010T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2522,15.2037,5.7971,9.0259,7.8228,11.9009,0.6161,2.3017,0.9414,1.2061,31.8221,32.5147,0.6161,2.3017,4839.6804,7479.3609,5.7971|7.8228|10.2522,9.0259|11.9009|15.2037,^GT:31.8221%0.7%19.25,^GT:5.7971%0.7%19.25%200%7.8228%0.7%19.25%300%10.2522%0.7%19.25%400,AIO
EFUSE_Q615S1BA_010_9_0,Q615S1BA1,X,Q615S1BA,010,9,0,Q615S1BA_010_9_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,3,010T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.279,15.2254,5.8438,9.0976,7.8763,11.9436,0.9336,2.4214,1.2518,1.3317,31.68,32.2516,0.9336,2.4214,4940.6125,7601.3316,5.8438|7.8763|10.279,9.0976|11.9436|15.2254,^GT:31.68%0.7%19.35,^GT:5.8438%0.7%19.35%200%7.8763%0.7%19.35%300%10.279%0.7%19.35%400,AIO
EFUSE_Q615S1BA_010_9_1,Q615S1BA1,X,Q615S1BA,010,9,1,Q615S1BA_010_9_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,3,010T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3045,15.2831,5.8903,9.1452,7.915,12.0055,1.4775,2.4555,0.9996,1.3445,31.53,32.3047,1.4775,2.4555,4935.5526,7595.739,5.8903|7.915|10.3045,9.1452|12.0055|15.2831,^GT:31.53%0.7%19.700000000000003,^GT:5.8903%0.7%19.700000000000003%200%7.915%0.7%19.700000000000003%300%10.3045%0.7%19.700000000000003%400,AIO
